"test_id","agent","mean_perc_profit","std_dev","variance","initial_budget","mean_budget_with_profit_usd","avg_sale","avg_purchase","avg_time_sale","best_symbol","worst_symbol","timestamp_in","timestamp_fin","notes"
626,"agent6_top_avg_vol","44.7496","36.3215","1319.2491","4440","4844.1685","8834.5","9182.8816","8.1535","GME","VVR","2025-02-22 21:06:30.512803","2025-02-22 21:10:36.038701","TP:0.01%, Market:nyse, perc to select symbol of sector:20.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
197,"agent3_symb_rnd","44.5102","39.7909","1583.3187","1000","1445.1023","466.3421","573.5","39.8961","NXPL","SFNC","2025-02-22 15:29:43.37821","2025-02-22 15:30:31.584856","TP:0.08%, Market:nasdaq, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.08% TP, using 100 randomly selected symbols."
320,"agent7_symb_rnd","42.8029","39.7861","1582.9318","1000","1428.029","651.25","758.0526","29.2427","WKSP","CBSH","2025-02-22 16:24:08.52899","2025-02-22 16:24:34.81232","TP:0.05%, Market:nasdaq, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1341,"agent5_symb_rnd","41.9117","33.1991","1102.178","3000","4257.35","1926.0526","2245.3026","29.6661","RCAT","CHY","2025-02-23 11:36:06.967076","2025-02-23 11:37:19.79488","TP:0.05%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
198,"agent3_symb_rnd","41.6412","37.1113","1377.2461","1000","1416.4125","405.4605","512.3158","43.7436","RVYL","BMRN","2025-02-22 15:30:31.585157","2025-02-22 15:31:16.407351","TP:0.09%, Market:nasdaq, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.09% TP, using 100 randomly selected symbols."
646,"agent6_top_avg_vol","41.4366","34.5008","1190.306","6680","7123.7188","12667.1842","13189.6711","8.3989","CVNA","NAD","2025-02-22 21:26:34.81476","2025-02-22 21:32:56.836405","TP:0.01%, Market:nyse, perc to select symbol of sector:30.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
129,"agent3_top_avg_vol","41.1417","39.0323","1523.5215","1000","1411.417","1158.4737","1264.6974","18.8687","OCGN","EXC","2025-02-22 14:50:14.899614","2025-02-22 14:51:30.145238","TP:0.03%, Market:nasdaq, Agent3 (Top AvgVol). Buys only if current price < 50-day avg; sells with 0.03% TP, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
233,"agent3_symb_rnd","40.9807","43.6839","1908.2852","1000","1409.8067","1188.2632","1294.5658","16.5034","ING","GIL","2025-02-22 15:52:39.108712","2025-02-22 15:54:04.912066","TP:0.02%, Market:european, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.02% TP, using 100 randomly selected symbols."
43,"agent2_top_avg_vol","40.8743","32.2684","1041.2466","1000","1408.743","2469.0921","2573.0526","8.7722","STAR-B","SAMPO","2025-02-22 14:20:56.464805","2025-02-22 14:22:25.328359","TP:0.01%, Market:european, Agent2 (Top AvgVol). Buys & sells with 0.01% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
749,"agent5_top_avg_vol","40.8743","32.2684","1041.2466","1000","1408.743","2469.0921","2573.0526","8.7722","STAR-B","SAMPO","2025-02-22 23:39:32.544058","2025-02-22 23:40:46.68398","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
295,"agent7_top_avg_vol","40.8743","32.2684","1041.2466","1000","1408.743","2469.0921","2573.0526","8.7722","STAR-B","SAMPO","2025-02-22 16:15:12.787603","2025-02-22 16:16:32.535662","TP:0.01%, Market:european, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
1278,"agent5_symb_rnd","40.8156","33.3336","1111.1285","2000","2816.3113","1288.6184","1501.6053","29.4392","RVYL","UVSP","2025-02-23 11:02:17.388464","2025-02-23 11:02:58.561271","TP:0.05%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
68,"agent2_symb_rnd","40.5172","34.5552","1194.0635","1000","1405.1722","634.4737","741.1579","29.5278","DLPN","CSWC","2025-02-22 14:29:57.402179","2025-02-22 14:30:22.783362","TP:0.05%, Market:nasdaq, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.05% TP."
199,"agent3_symb_rnd","40.5081","38.4546","1478.7546","1000","1405.0806","357.8816","464.6974","46.872","HGBL","BHRB","2025-02-22 15:31:16.407636","2025-02-22 15:31:57.925231","TP:0.1%, Market:nasdaq, Agent3 (Random). Buys only if current price < 50-day avg; sells with 0.1% TP, using 100 randomly selected symbols."
1253,"agent5_symb_rnd","40.2238","34.8859","1217.0253","1000","1402.2382","1750.6184","1855.6711","11.2627","ING","COFB","2025-02-23 10:50:51.525483","2025-02-23 10:51:54.081731","TP:0.01%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
666,"agent6_top_avg_vol","40.0242","34.4067","1183.8204","8920","9427.0758","16412.8684","17112.9079","8.641","CVNA","NEA","2025-02-22 21:56:45.098054","2025-02-22 22:06:19.109512","TP:0.01%, Market:nyse, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
812,"agent5_top_avg_vol","39.9391","30.9613","958.5995","2000","2798.7821","4908","5115.4079","8.6325","UNI","SAMPO","2025-02-23 00:11:31.622752","2025-02-23 00:14:31.363769","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
587,"agent6_top_avg_vol","39.7485","32.1896","1036.1692","15900","12957.9876","10168.6053","11156.8158","18.5076","APTO","PEP","2025-02-22 20:12:06.880973","2025-02-22 20:19:09.892559","TP:0.03%, Market:nasdaq, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
875,"agent5_top_avg_vol","39.7199","30.3674","922.1769","3000","4191.5959","7366.2632","7677.4342","8.65","STAR-B","RED","2025-02-23 01:02:25.07231","2025-02-23 01:06:41.01108","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1215,"agent5_symb_rnd","39.6547","31.5667","996.4542","1000","1396.5466","627.6053","734.2105","30.3229","WKSP","GLPI","2025-02-23 10:40:10.857217","2025-02-23 10:40:35.629309","TP:0.05%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
1001,"agent5_top_avg_vol","39.4659","30.8724","953.1044","5000","6973.2945","12291.25","12808.8026","8.6159","STAR-B","RED","2025-02-23 03:37:39.927155","2025-02-23 03:44:50.497335","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:500 and #budget:5000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1190,"agent5_top_avg_vol","39.4568","30.6011","936.4248","8000","11156.5415","19641.9605","20470.1053","8.6222","STAR-B","RED","2025-02-23 09:52:31.830895","2025-02-23 10:04:32.580756","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:800 and #budget:8000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
938,"agent5_top_avg_vol","39.4323","30.6106","937.0062","4000","5577.2901","9833.8289","10247.7895","8.618","STAR-B","RED","2025-02-23 02:09:12.487027","2025-02-23 02:15:04.886254","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:400 and #budget:4000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1127,"agent5_top_avg_vol","39.3521","30.6814","941.3495","7000","9754.6452","17177.4342","17902.3026","8.623","STAR-B","RED","2025-02-23 07:28:17.714688","2025-02-23 07:39:07.742653","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:700 and #budget:7000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1064,"agent5_top_avg_vol","39.3379","30.4337","926.2107","6000","8360.2719","14759.5658","15380.5526","8.6213","STAR-B","RED","2025-02-23 05:23:09.323238","2025-02-23 05:32:22.075179","TP:0.01%, Market:european, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1216,"agent5_symb_rnd","38.7455","34.8159","1212.1503","1000","1387.4551","524.0789","630.5789","35.0182","APCX","CHI","2025-02-23 10:40:35.629542","2025-02-23 10:40:57.374136","TP:0.06%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
567,"agent6_top_avg_vol","38.5507","31.5602","996.0446","12700","10243.7154","8077.0132","8865.0263","18.6392","APTO","CHY","2025-02-22 19:07:23.338344","2025-02-22 19:13:05.796962","TP:0.03%, Market:nasdaq, perc to select symbol of sector:40.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
686,"agent6_top_avg_vol","38.3389","33.6019","1129.0888","11200","11697.2292","19997.8421","20874.8158","8.824","GME","NAC","2025-02-22 22:37:47.404514","2025-02-22 22:48:58.668985","TP:0.01%, Market:nyse, perc to select symbol of sector:50.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
1279,"agent5_symb_rnd","38.3248","32.333","1045.4233","2000","2766.4955","1087.6316","1300.1447","34.161","CLWT","EVRG","2025-02-23 11:02:58.561501","2025-02-23 11:03:35.060677","TP:0.06%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
358,"agent7_symb_rnd","38.1577","39.1261","1530.8532","1000","1381.5774","1815.5132","1920.1579","10.7931","ING","OBS","2025-02-22 16:34:53.014105","2025-02-22 16:36:05.851606","TP:0.01%, Market:european, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
69,"agent2_symb_rnd","38.0055","32.61","1063.4129","1000","1380.0548","526.5","632.9605","34.7416","SOWG","OXLCP","2025-02-22 14:30:22.783574","2025-02-22 14:30:44.317616","TP:0.06%, Market:nasdaq, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.06% TP."
1232,"agent5_symb_rnd","37.7275","36.3522","1321.4831","1000","1377.2746","2184.4605","2288.2763","9.6468","SKE","MIY","2025-02-23 10:43:52.014661","2025-02-23 10:45:09.965085","TP:0.01%, Market:nyse, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000."
1316,"agent5_symb_rnd","37.726","40.4826","1638.8381","2000","2754.5202","3414.9211","3624.3684","10.9639","CRTO","BKS","2025-02-23 11:17:53.006971","2025-02-23 11:19:44.474825","TP:0.01%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000."
547,"agent6_top_avg_vol","37.4075","31.3599","983.4408","9520","7587.5371","5991.2105","6579.1579","18.9877","AMRN","CHI","2025-02-22 18:17:20.566273","2025-02-22 18:21:35.909453","TP:0.03%, Market:nasdaq, perc to select symbol of sector:30.0, Agent6 (Top AvgVol, Sector). Selects top-cap stocks by sector, sorting them by decreasing average of the amount of volume in the 6 months preceding the starting date."
442,"agent8_symb_rnd","37.2383","32.1807","1035.6005","1000","1372.3826","612.0132","717.3947","30.4406","SPCB","CHSCL","2025-02-22 16:54:51.857706","2025-02-22 16:55:29.640191","Agent8 (TSL, Random), Market:nasdaq, alpha:0.05, beta:0.025. Uses TSL with 100 randomly selected symbols."
255,"agent7_top_avg_vol","37.1228","30.2414","914.5413","1000","1371.2284","1090.4079","1196.1184","19.6308","OCGN","AGNC","2025-02-22 16:04:45.679153","2025-02-22 16:05:25.005223","TP:0.03%, Market:nasdaq, Agent7 (Top AvgVol, 2-year). Tests over 2 years using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting datecap."
3,"agent2_top_avg_vol","37.1228","30.2414","914.5413","1000","1371.2284","1090.4079","1196.1184","19.6308","OCGN","AGNC","2025-02-22 14:10:29.552019","2025-02-22 14:11:08.538073","TP:0.03%, Market:nasdaq, Agent2 (Top AvgVol). Buys & sells with 0.03% TP, sorting symbols by decreasing average of the amount of volume in the 6 months preceding the starting date."
709,"agent5_top_avg_vol","37.1228","30.2414","914.5413","1000","1371.2284","1090.4079","1196.1184","19.6308","OCGN","AGNC","2025-02-22 23:28:49.208868","2025-02-22 23:29:29.142859","TP:0.03%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:100 and #budget:1000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
1342,"agent5_symb_rnd","37.1007","31.1705","971.6014","3000","4113.0223","1596.2632","1914.6316","34.3778","LFVN","SVC","2025-02-23 11:37:19.795413","2025-02-23 11:38:19.46239","TP:0.06%, Market:nasdaq, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
337,"agent7_symb_rnd","37.0022","32.7189","1070.5295","1000","1370.0221","2155.0658","2258.7632","9.6354","SKE","NEA","2025-02-22 16:28:05.720313","2025-02-22 16:29:15.045767","TP:0.01%, Market:nyse, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1379,"agent5_symb_rnd","36.8677","30.8782","953.4638","3000","4106.0302","5190.4868","5503.8947","10.8834","ING","COFB","2025-02-23 11:57:39.543993","2025-02-23 12:00:06.229776","TP:0.01%, Market:european, Agent5 (Random). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:300 and #budget:3000."
85,"agent2_symb_rnd","36.7735","31.0256","962.5907","1000","1367.7352","2153.3947","2256.9868","9.6627","KUKE","NEA","2025-02-22 14:33:36.209906","2025-02-22 14:34:43.788972","TP:0.01%, Market:nyse, Agent2 (Random). Chooses 100 random symbols; buys & sells with 0.01% TP."
772,"agent5_top_avg_vol","36.761","30.3422","920.6472","2000","2735.22","2166.1447","2377.3289","19.5193","OCGN","PEP","2025-02-22 23:50:23.877542","2025-02-22 23:51:43.96968","TP:0.03%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:200 and #budget:2000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
443,"agent8_symb_rnd","36.7559","33.2027","1102.4175","1000","1367.5585","591.6447","697.3026","31.3295","WKSP","BHRB","2025-02-22 16:55:29.640421","2025-02-22 16:56:02.179878","Agent8 (TSL, Random), Market:nasdaq, alpha:0.05, beta:0.05. Uses TSL with 100 randomly selected symbols."
321,"agent7_symb_rnd","36.6618","32.7247","1070.9084","1000","1366.6183","531.0789","637.3421","33.9704","CYTH","CHI","2025-02-22 16:24:34.812532","2025-02-22 16:24:57.19897","TP:0.06%, Market:nasdaq, Agent7 (Random, 2-year). Tests over 2 years using 100 randomly selected symbols."
1024,"agent5_top_avg_vol","36.5841","30.0683","904.1011","6000","8195.0471","6515.3026","7147.5658","19.5303","OCGN","PEP","2025-02-23 04:21:51.40847","2025-02-23 04:25:48.694726","TP:0.03%, Market:nasdaq, Agent5 (Top AvgVol). Tests various (#stocks, budget) pairs (e.g., 100/1000, 200/2000...), now with #stock:600 and #budget:6000, using symbols sorted by decreasing average of the amount of volume in the 6 months preceding the starting date."
